genre,label,loudness,energy,tempo,danceability,release_date
Pop,Warner Music,-49.88,0.04,140.95,0.87,2019-05-10
Pop,Island Records,-17.32,0.9,102.72,0.86,2017-09-01
Pop,XL Recordings,-2.88,0.35,90.58,0.35,2024-07-16
Pop,XL Recordings,-25.51,0.42,121.79,0.66,2023-09-27
Pop,Columbia,-33.92,0.7,153.9,0.36,2016-03-03
Pop,XL Recordings,-51.22,0.69,152.07,0.49,2019-11-12
Pop,Sony Music,-25.51,0.72,169.68,0.58,2023-11-27
Pop,EMI,-18.59,0.18,146.93,0.09,2019-10-04
Pop,Sony Music,-54.71,0.4,65.15,0.35,2018-11-21
Pop,Columbia,-37.75,0.84,184.93,0.84,2018-04-17
Pop,Sony Music,-48.79,0.48,105.87,0.36,2015-07-29
Pop,Columbia,-3.46,0.56,146.23,0.12,2019-10-20
Pop,Warner Music,-32.95,0.3,147.82,0.28,2022-08-13
Pop,Columbia,-31.02,0.52,157.67,0.18,2019-09-16
Pop,Universal Music,-15.25,0.13,193.95,0.23,2023-05-04
Pop,Sony Music,-39.21,0.55,74.81,0.54,2017-12-17
Pop,XL Recordings,-40.23,0.44,152.32,0.06,2018-03-14
Pop,Universal Music,-7.25,0.82,149.62,0.89,2024-08-19
Pop,Sony Music,-40.99,0.55,129.74,0.75,2021-12-01
Pop,Universal Music,-40.12,0.95,87.94,0.74,2022-03-01
Pop,Universal Music,-27.61,0.79,114.65,0.87,2025-09-24
Pop,EMI,-17.34,0.96,89.92,0.63,2025-07-17
Pop,Universal Music,-44.23,0.92,124.54,0.71,2024-01-24
Pop,Island Records,-25.05,0.8,120.21,0.29,2021-12-07
Pop,Universal Music,-6.71,0.98,122.54,0.28,2019-03-10
Pop,Warner Music,-44.42,0.34,195.55,0.63,2024-04-16
Pop,XL Recordings,-4.55,0.61,123.45,0.37,2016-08-02
Pop,XL Recordings,-24.61,0.41,136.01,0.44,2017-11-26
Pop,XL Recordings,-19.14,0.8,74.2,0.94,2023-08-04
Pop,Sony Music,-19.03,0.2,155.97,0.49,2021-05-19
Pop,Universal Music,-12.27,0.41,111.45,0.2,2018-11-26
Pop,EMI,-1.6,0.93,182.31,0.28,2018-07-15
Pop,Sony Music,-5.95,0.96,98.28,0.57,2016-10-29
Pop,Universal Music,-49.15,0.16,90.95,0.2,2021-10-15
Pop,XL Recordings,-17.27,0.96,193.93,0.75,2018-08-08
Pop,XL Recordings,-35.59,0.7,84.4,0.55,2020-05-23
Pop,Warner Music,-31.45,0.94,111.07,0.82,2025-05-30
Pop,XL Recordings,-11.5,0.79,130.9,0.32,2015-09-08
Pop,Universal Music,-33.4,0.63,185.44,0.38,2021-12-23
Pop,Sony Music,-17.45,0.03,139.93,0.12,2024-12-23
Pop,Columbia,-49.25,0.1,145.44,0.49,2017-06-30
Pop,Sony Music,-48.78,0.29,64.4,0.41,2022-02-28
Pop,XL Recordings,-26.66,0.03,172.47,0.97,2016-12-29
Pop,EMI,-43.42,0.74,65.45,0.8,2016-02-15
Pop,EMI,-31.62,0.28,135.76,0.74,2020-04-07
Pop,XL Recordings,-17.72,0.31,186.97,0.64,2025-03-01
Pop,EMI,-43.48,0.48,116.39,0.89,2019-06-06
Pop,Sony Music,-50.52,0.48,166.4,0.82,2023-07-22
Pop,Sony Music,-43.3,0.23,112.22,0.91,2021-09-22
Pop,Sony Music,-4.4,0.36,168.96,0.29,2025-10-18
Pop,Island Records,-21.27,0.52,77.03,0.39,2020-06-13
Pop,Island Records,-43.35,0.51,109.04,0.46,2016-09-14
Pop,Warner Music,-19.89,0.89,128.22,0.85,2021-08-08
Pop,XL Recordings,-27.35,0.66,186.29,0.94,2019-07-04
Pop,Universal Music,-1.42,0.84,192.07,0.26,2021-12-14
Pop,Columbia,-9.77,0.75,67.65,0.26,2017-04-17
Pop,Warner Music,-12.97,0.81,195.08,0.7,2025-02-07
Pop,Sony Music,-46.49,0.88,67.93,0.16,2020-04-04
Pop,Warner Music,-18.92,0.95,167.43,0.1,2023-08-28
Pop,XL Recordings,-45.06,0.44,84.76,0.37,2020-04-18
Pop,EMI,-3.21,0.34,122.95,0.68,2021-10-18
Pop,Columbia,-43.35,0.91,65.79,0.6,2023-09-20
Pop,Island Records,-30,0.12,64.87,0.72,2017-07-27
Pop,EMI,-52.89,0.27,170.21,0.74,2017-11-06
Pop,Warner Music,-13.01,0.4,138.38,0.69,2020-01-25
Pop,EMI,-16.73,0.06,194.09,0.07,2023-03-18
Pop,EMI,-47.26,0.34,188.63,0.26,2017-01-03
Pop,Universal Music,-15.06,0.32,106.37,0.92,2015-09-13
Pop,Universal Music,-20.02,0.22,146.42,0.73,2022-08-19
Pop,Universal Music,-32.69,0.48,66.98,0.5,2019-10-03
Pop,Columbia,-36.62,0.33,98.47,0.32,2017-04-21
Pop,Warner Music,-28.04,0.81,192.88,0.18,2024-04-20
Pop,EMI,-7.9,0.84,87.93,0.94,2022-03-24
Pop,Sony Music,-1.83,0.47,86.73,0.25,2022-11-13
Pop,Warner Music,-51.39,0.28,149.26,0.93,2023-08-25
Pop,Universal Music,-49.59,0.95,118.04,0.68,2015-12-28
Pop,EMI,-51.94,0.5,175.57,0.41,2021-08-31
Pop,Warner Music,-25.66,0.7,169.16,0.89,2015-03-24
Pop,EMI,-9.07,0.85,139.32,0.93,2017-10-28
Pop,Warner Music,-31.61,0.18,116.45,0.67,2020-11-11
Pop,Island Records,-51.06,0.03,167.85,0.46,2022-11-16
Pop,Columbia,-31.08,0.7,78.55,0.65,2020-02-24
Pop,EMI,-7.71,0.59,166.16,0.46,2025-07-12
Pop,Columbia,-33.23,0.75,131.23,0.24,2024-12-27
Pop,Columbia,-20.45,0.37,119.65,0.29,2020-04-29
Pop,Sony Music,-7.88,0.95,137.54,0.85,2022-04-25
Pop,Island Records,-3.45,0.71,159.04,0.61,2022-01-04
Pop,EMI,-49.24,0.81,122.63,0.63,2018-11-29
Pop,Sony Music,-53.81,0.17,103.16,0.42,2020-01-11
Pop,EMI,-48.96,0.97,126.18,0.79,2023-10-20
Pop,XL Recordings,-42.38,0.88,117.46,0.59,2019-12-15
Pop,Sony Music,-44.16,0.6,68.45,0.07,2016-01-14
Pop,XL Recordings,-25.1,0.88,156.4,0.2,2021-02-16
Pop,Warner Music,-25.97,0.35,108.94,0.73,2015-09-19
Pop,EMI,-1.54,0.1,196.45,0.51,2019-02-21
Pop,Columbia,-22.22,0.84,149.8,0.64,2017-01-06
Pop,Columbia,-34.32,0.75,87.81,0.96,2023-04-14
Pop,Sony Music,-40.45,0.39,77.71,0.41,2018-06-08
Pop,Universal Music,-44.76,0.7,133.39,0.23,2019-08-11
Pop,XL Recordings,-36.99,0.75,97.13,0.81,2015-02-10
Pop,Island Records,-27.96,0.68,94.51,0.38,2021-12-17
Pop,Warner Music,-49.33,0.86,173,0.79,2025-11-16
Pop,EMI,-11.72,0.72,145.89,0.15,2021-03-31
Pop,XL Recordings,-41.02,0.74,152.83,0.34,2025-02-01
Pop,Sony Music,-5.11,0.87,89.05,0.68,2015-05-19
Pop,Warner Music,-15.75,0.98,124.38,0.4,2017-08-13
Pop,Sony Music,-44.71,0.43,83.94,0.82,2018-09-25
Pop,XL Recordings,-46.23,0.73,85.57,0.93,2025-08-28
Pop,XL Recordings,-1.43,0.51,92.2,0.75,2022-10-09
Pop,Sony Music,-26.87,0.81,158.66,0.51,2023-09-12
Pop,EMI,-12.49,0.88,165.37,0.49,2022-01-12
Pop,Island Records,-43.45,0.97,182.98,0.37,2017-11-02
Pop,XL Recordings,-29.15,0.61,92.46,0.5,2019-10-20
Pop,XL Recordings,-45.28,0.15,168.12,0.27,2019-09-24
Pop,Warner Music,-54.6,0.95,131.59,0.94,2015-11-07
Pop,Universal Music,-35.31,0.55,62.82,0.16,2021-08-05
Pop,Warner Music,-11.47,0.37,135.93,0.45,2024-03-14
Pop,XL Recordings,-44.43,0.83,81.47,0.86,2024-03-06
Pop,Warner Music,-46.65,0.15,111.14,0.66,2018-01-30
Pop,Warner Music,-29.25,0.55,93.03,0.93,2021-08-20
Pop,Island Records,-10.16,0.3,198.22,0.62,2018-03-11
Pop,Universal Music,-44.66,0.73,196.35,0.49,2016-03-09
Pop,Island Records,-22.78,0.74,113.23,0.62,2021-05-28
Pop,XL Recordings,-53.01,0.3,126.84,0.86,2024-01-03
Pop,Columbia,-12.8,0.61,147.05,0.81,2019-02-28
Pop,EMI,-3.3,0.32,130.29,0.8,2019-01-23
Pop,Columbia,-13.97,0.06,136.62,0.58,2016-12-10
Pop,XL Recordings,-34.11,0.45,141.66,0.57,2018-10-29
Pop,Island Records,-40.66,0.04,103.09,0.97,2018-05-01
Pop,Island Records,-52.13,0.86,95.15,0.15,2018-11-23
Pop,Columbia,-47.86,0.59,176.6,0.64,2025-10-20
Pop,Sony Music,-54.33,0.18,61.97,0.5,2018-07-14
Pop,Universal Music,-32.94,0.02,72.81,0.8,2025-08-01
Pop,EMI,-17.49,0.48,75.52,0.88,2015-03-01
Pop,Universal Music,-20.88,0.86,125.41,0.29,2024-07-02
Pop,EMI,-51.42,0.68,178.77,0.84,2021-01-23
Pop,Warner Music,-3.94,0.56,140.76,0.82,2019-09-07
Pop,EMI,-2.87,0.74,74.43,0.54,2023-02-10
Pop,Warner Music,-28.42,0.32,148.22,0.81,2023-01-24
Pop,Island Records,-15.48,0.22,109.21,0.21,2025-10-14
Pop,Columbia,-33.26,0.2,89.7,0.24,2022-07-07
Pop,Warner Music,-26.78,0.98,64,0.19,2023-11-03
Pop,Universal Music,-1.87,0.76,188.81,0.37,2016-01-17
Pop,EMI,-54.14,0.03,174.09,0.45,2024-08-27
Pop,Sony Music,-9.51,0.77,172.95,0.96,2024-01-16
Pop,Warner Music,-48.41,0.37,79.33,0.55,2016-07-25
Pop,Island Records,-31.9,0.82,181.98,0.16,2024-07-17
Pop,XL Recordings,-22.61,0.67,122.08,0.17,2021-09-17
Pop,Warner Music,-13.81,0.39,90.79,0.05,2019-12-11
Pop,Universal Music,-4.39,0.5,178.88,0.65,2022-11-16
Pop,Island Records,-50.87,0.39,180.84,0.97,2016-12-07
Pop,EMI,-19.47,0.37,183.78,0.98,2017-10-25
Pop,XL Recordings,-47.32,0.61,85.39,0.23,2024-01-12
Pop,Universal Music,-14.19,0.63,106.58,0.09,2018-08-27
Pop,Sony Music,-44.59,0.98,170.28,0.28,2023-11-08
Pop,Sony Music,-30.27,0.2,113.72,0.49,2020-02-24
Pop,EMI,-16.32,0.52,183.87,0.54,2024-10-31
Pop,EMI,-15.57,0.75,151.81,0.86,2015-10-20
Pop,Sony Music,-6.9,0.84,117.81,0.56,2023-04-20
Pop,Universal Music,-24.42,0.63,94.29,0.9,2025-01-21
Pop,XL Recordings,-4.39,0.53,97.63,0.63,2019-06-22
Pop,Island Records,-18.07,0.83,72.61,0.79,2018-10-10
Pop,XL Recordings,-38.33,0.29,124.85,0.46,2017-12-02
Pop,Columbia,-44,0.11,139.22,0.56,2021-02-17
Pop,XL Recordings,-20.9,0.27,168.8,0.54,2018-02-02
Pop,Warner Music,-31.85,0.18,142.63,0.27,2015-06-26
Pop,Sony Music,-32.82,0.39,193.48,0.27,2019-12-29
Pop,EMI,-47.71,0.79,151.77,0.37,2017-10-08
Pop,Columbia,-13.68,0.91,177.17,0.22,2018-07-04
Pop,EMI,-43.62,0.19,107.97,0.44,2025-03-21
Pop,EMI,-21.87,0.18,199.84,0.17,2021-08-29
Pop,Sony Music,-3.14,0.75,178.95,0.29,2018-04-23
Pop,EMI,-22.57,0.56,134.3,0.42,2016-05-22
Pop,Warner Music,-23.5,0.61,178.38,0.34,2019-01-02
Pop,EMI,-29.14,0.51,99.86,0.19,2023-06-08
Pop,Universal Music,-25.27,0.03,69.84,0.27,2020-03-06
Pop,Warner Music,-6.54,0.51,134.83,0.61,2021-12-09
Pop,Warner Music,-2.36,0.65,67.66,0.87,2025-12-17
Pop,Island Records,-24.7,0.44,101.01,0.73,2019-05-03
Pop,Columbia,-51.35,0.54,117.89,0.09,2019-01-30
Pop,XL Recordings,-42.9,0.63,128.94,0.36,2021-06-09
Pop,Sony Music,-42.33,0.53,125.97,0.9,2016-05-05
Pop,Columbia,-53.97,0.39,80.78,0.57,2015-01-10
Pop,Warner Music,-22.63,0.36,65.33,0.27,2025-10-15
Pop,Columbia,-11.05,0.63,187.42,0.24,2018-02-28
Pop,Columbia,-51.32,0.82,184.62,0.32,2021-09-04
Pop,XL Recordings,-41.89,0.56,181.22,0.88,2024-07-18
Pop,Warner Music,-44.47,0.33,106.82,0.46,2019-11-30
Pop,XL Recordings,-4.06,0.31,112.43,0.12,2025-09-28
Pop,Columbia,-12.54,0.84,80.81,0.51,2017-12-16
Pop,Island Records,-51.64,0.38,167.11,0.1,2019-02-01
Pop,EMI,-22.66,0.36,178.56,0.52,2016-09-27
Pop,Columbia,-11.64,0.37,79.74,0.3,2016-11-27
Pop,Universal Music,-14.21,0.54,67.81,0.7,2025-02-23
Pop,XL Recordings,-39.25,0.15,131.37,0.71,2016-06-29
Pop,Island Records,-46.67,0.07,133.92,0.64,2024-10-15
Pop,Sony Music,-40.52,0.41,160.76,0.69,2022-08-14
Pop,Sony Music,-48.63,0.3,171.67,0.48,2021-07-27
Pop,XL Recordings,-39.77,0.09,119.77,0.66,2022-08-16
Pop,Universal Music,-47.26,0.13,134.5,0.98,2017-01-11
Pop,Warner Music,-9.23,0.79,157.27,0.74,2016-05-07
Pop,Universal Music,-26.75,0.27,189.88,0.92,2016-05-01
Pop,EMI,-40.89,0.13,183.88,0.23,2019-01-25
Pop,Warner Music,-35.48,0.58,86.07,0.58,2016-08-01
Pop,Sony Music,-15.4,0.88,189.27,0.59,2021-07-22
Pop,Universal Music,-30.79,0.56,88.95,0.88,2025-01-16
Pop,EMI,-2.41,0.43,159.55,0.73,2018-10-02
Pop,Universal Music,-51.48,0.33,177.55,0.24,2024-02-12
Pop,Warner Music,-11.89,0.59,69.85,0.4,2017-03-20
Pop,Sony Music,-21.36,0.62,61.35,0.28,2024-06-05
Pop,Universal Music,-20.55,0.07,65.16,0.17,2015-05-21
Pop,Universal Music,-35.64,0.59,84.75,0.89,2015-01-01
Pop,EMI,-21.97,0.58,188.59,0.83,2016-04-29
Pop,Universal Music,-9.45,0.22,104.54,0.34,2025-03-10
Pop,Sony Music,-21.91,0.47,86.01,0.12,2016-08-06
Pop,Columbia,-28.98,0.51,195.89,0.34,2022-09-07
Pop,Island Records,-3.91,0.07,103.11,0.82,2019-03-27
Pop,EMI,-10.82,0.51,179.32,0.71,2016-11-14
Pop,Sony Music,-16.44,0.65,168.54,0.73,2020-07-01
Pop,XL Recordings,-22.58,0.05,119.2,0.98,2016-03-21
Pop,Sony Music,-16.68,0.12,173.52,0.4,2020-12-08
Pop,Columbia,-6.63,0.82,121.98,0.76,2015-10-05
Pop,Warner Music,-28.51,0.87,69.32,0.51,2018-06-01
Pop,Warner Music,-35.53,0.1,118.14,0.05,2019-10-23
Pop,EMI,-18.47,0.16,103.14,0.56,2021-05-27
Pop,Columbia,-53.27,0.41,184.59,0.8,2017-09-06
Pop,Warner Music,-37.49,0.76,129.25,0.44,2020-03-27
Pop,Columbia,-24.41,0.05,164.28,0.48,2017-07-18
Pop,Warner Music,-32.98,0.23,113.99,0.53,2017-10-31
Pop,XL Recordings,-12.9,0.14,164.26,0.44,2021-09-14
Pop,Sony Music,-11.43,0.16,158.28,0.7,2025-07-26
Pop,Island Records,-9.86,0.95,147.17,0.76,2021-08-17
Pop,Universal Music,-17.16,0.6,87.89,0.26,2022-01-04
Pop,EMI,-46.72,0.55,177.76,0.18,2022-06-29
Pop,Universal Music,-43.53,0.54,98.25,0.56,2020-04-30
Pop,Island Records,-12.19,0.67,92.11,0.35,2019-11-05
Pop,Warner Music,-45.86,0.11,199.22,0.79,2022-08-12
Pop,Columbia,-15.16,0.54,146.18,0.85,2015-03-09
Pop,EMI,-9.87,0.86,83.99,0.91,2023-10-18
Pop,EMI,-47.72,0.35,63.58,0.75,2023-08-26
Pop,Sony Music,-22.63,0.89,66.59,0.65,2017-01-14
Pop,Universal Music,-39.36,0.58,158.6,0.51,2016-09-18
Pop,Warner Music,-14.18,0.38,111,0.3,2021-12-10
Pop,Warner Music,-54.59,0.13,184.14,0.88,2019-03-08
Pop,Columbia,-8.08,0.43,109.51,0.62,2024-02-16
Pop,Island Records,-49.54,0.76,163.79,0.65,2015-10-19
Pop,XL Recordings,-28.74,0.78,158.08,0.15,2015-01-20
Pop,Universal Music,-18.95,0.68,177.82,0.42,2020-11-07
Pop,Warner Music,-22.7,0.57,122.17,0.43,2024-01-06
Pop,Warner Music,-16.76,0.5,144.82,0.29,2021-08-16
Pop,Sony Music,-25.77,0.61,160.86,0.6,2020-06-09
Pop,Warner Music,-14.37,0.14,79.67,0.83,2022-01-28
Pop,Island Records,-14.32,0.3,100.57,0.69,2018-12-27
Pop,EMI,-27.5,0.73,186.91,0.93,2015-05-22
Pop,Island Records,-12.62,0.56,189.85,0.48,2021-06-18
Pop,Columbia,-23.99,0.15,94.44,0.22,2020-10-03
Pop,XL Recordings,-37.21,0.19,164.58,0.25,2025-12-02
Pop,XL Recordings,-37.63,0.05,158.13,0.7,2025-05-22
Pop,Sony Music,-11.54,0.7,154.62,0.18,2024-03-23
Pop,Columbia,-7.6,0.38,93.54,0.39,2015-09-28
Pop,Columbia,-43.25,0.49,196.6,0.65,2025-02-07
Pop,EMI,-16.57,0.6,92.7,0.63,2017-05-27
Pop,EMI,-45.66,0.95,148.37,0.97,2019-04-09
Pop,XL Recordings,-46.86,0.05,161.46,0.85,2017-05-03
Pop,Universal Music,-11.54,0.82,95.18,0.82,2024-08-19
Pop,Universal Music,-9.87,0.97,84.63,0.08,2021-04-13
Pop,Sony Music,-18.48,0.54,191.48,0.06,2017-02-03
Pop,Sony Music,-29.16,0.96,136.43,0.09,2017-10-19
Pop,XL Recordings,-47.79,0.81,131.05,0.76,2020-02-19
Pop,Sony Music,-41.86,0.39,189.08,0.79,2017-07-02
Pop,Island Records,-54.12,0.44,139.3,0.58,2017-04-06
Pop,Columbia,-52.82,0.89,184.57,0.85,2021-08-03
Pop,Warner Music,-23.16,0.91,141.78,0.87,2024-03-25
Pop,Sony Music,-49.68,0.54,162.74,0.15,2023-03-10
Pop,XL Recordings,-37.55,0.46,155.43,0.62,2020-12-14
Pop,Island Records,-7.69,0.27,149.73,0.5,2025-10-18
Pop,EMI,-34.78,0.39,168.55,0.32,2024-07-07
Pop,EMI,-53.41,0.79,138.41,0.38,2020-08-17
Pop,Island Records,-35.44,0.61,112.94,0.81,2015-02-04
Pop,Columbia,-6.19,0.79,100.63,0.82,2024-01-11
Pop,XL Recordings,-4.46,0.28,164.71,0.26,2021-02-16
Pop,Sony Music,-9.49,0.4,90.08,0.87,2024-12-01
Pop,Island Records,-44.68,0.68,141.02,0.85,2022-02-02
Pop,Warner Music,-3.48,0.55,142.56,0.38,2017-11-07
Pop,Island Records,-28.61,0.61,199.41,0.6,2019-12-30
Pop,Columbia,-27.49,0.15,84.53,0.97,2016-07-12
Pop,Sony Music,-17.55,0.74,74.12,0.74,2017-07-09
Pop,Columbia,-40.33,0.77,187.77,0.44,2018-05-08
Pop,EMI,-39.06,0.66,123.76,0.61,2022-04-05
Pop,Columbia,-19.88,0.9,93.42,0.67,2025-01-29
Pop,XL Recordings,-18.13,0.97,173.24,0.41,2025-09-03
Pop,XL Recordings,-45.15,0.65,196.83,0.72,2020-11-10
Pop,EMI,-23.38,0.02,115.98,0.25,2024-04-18
Pop,Warner Music,-21.05,0.91,154.18,0.27,2024-06-26
Pop,Island Records,-49.05,0.29,63.71,0.31,2021-06-07
Pop,Columbia,-23.91,0.66,79.63,0.17,2022-05-28
Pop,Island Records,-47.47,0.43,143.24,0.53,2023-08-18
Pop,Columbia,-53.67,0.41,167.36,0.75,2017-06-05
Pop,Sony Music,-40.03,0.77,136.47,0.09,2016-12-17
Pop,Warner Music,-32.39,0.3,109.45,0.82,2025-12-19
Pop,Island Records,-15.83,0.43,134.68,0.12,2023-08-13
Pop,Columbia,-4.97,0.76,197.33,0.61,2017-08-27
Pop,Warner Music,-19.46,0.32,86.62,0.7,2020-02-24
Pop,XL Recordings,-9.98,0.76,164.55,0.86,2020-01-31
Pop,EMI,-37.34,0.95,181.09,0.26,2022-01-19
Pop,Universal Music,-42.07,0.16,168.75,0.33,2023-02-22
Pop,Universal Music,-42.4,0.94,84.3,0.64,2024-06-26
Pop,Columbia,-48.31,0.66,108.7,0.64,2015-11-18
Pop,Sony Music,-31.89,0.19,196,0.93,2022-07-18
Pop,Sony Music,-46.25,0.38,141.91,0.61,2015-04-17
Pop,Island Records,-10.61,0.76,173.14,0.38,2020-02-20
Pop,EMI,-46.12,0.48,81.47,0.37,2015-03-02
Pop,Island Records,-24.38,0.61,115.62,0.47,2019-08-25
Pop,XL Recordings,-32.74,0.21,123.64,0.86,2024-03-11
Pop,Columbia,-9.25,0.84,123.4,0.4,2017-11-21
Pop,Columbia,-5.05,0.39,162.97,0.46,2018-08-14
Pop,Columbia,-30.65,0.09,178.27,0.08,2025-11-25
Pop,Warner Music,-8.77,0.33,167.57,0.78,2017-06-20
Pop,Sony Music,-46.29,0.72,62.19,0.05,2025-08-24
Pop,XL Recordings,-16.96,0.1,100.28,0.84,2017-02-25
Pop,Universal Music,-54.2,0.25,63.63,0.69,2024-06-15
Pop,Warner Music,-24.32,0.33,81.68,0.62,2025-10-29
Pop,XL Recordings,-5.05,0.58,133.85,0.59,2018-04-30
Pop,Columbia,-27.75,0.74,94.42,0.57,2024-06-12
Pop,XL Recordings,-2.17,0.14,120.77,0.39,2015-05-28
Pop,XL Recordings,-28.65,0.59,182.92,0.89,2024-07-04
Pop,Island Records,-40.7,0.43,91.16,0.56,2025-04-24
Pop,Island Records,-49.17,0.55,191.56,0.51,2020-10-16
Pop,Island Records,-35.75,0.46,111.16,0.38,2016-03-06
Pop,Columbia,-26.88,0.91,62.99,0.52,2017-07-19
Pop,Universal Music,-3.34,0.35,198.3,0.54,2017-03-28
Pop,Columbia,-14.17,0.4,60.57,0.14,2025-05-02
Pop,Columbia,-52.82,0.76,73.79,0.72,2019-03-09
Pop,Sony Music,-13.55,0.37,65.53,0.39,2015-12-27
Pop,XL Recordings,-19.6,0.13,195.35,0.05,2019-04-26
Pop,Warner Music,-4.67,0.57,126.87,0.84,2024-12-17
Pop,EMI,-52.8,0.28,129.89,0.76,2025-11-01
Pop,XL Recordings,-54.08,0.71,140.58,0.28,2021-11-19
Pop,XL Recordings,-22.77,0.63,69.8,0.96,2015-09-14
Pop,Universal Music,-13.23,0.55,79.9,0.56,2018-03-16
Pop,Sony Music,-18.08,0.2,194.02,0.53,2018-12-18
Pop,Sony Music,-51.44,0.22,175.75,0.73,2019-09-14
Pop,Universal Music,-36.68,0.9,122.24,0.08,2023-06-14
Pop,EMI,-8.12,0.67,99.57,0.7,2015-04-04
Pop,Columbia,-2.26,0.93,63.11,0.85,2016-05-01
Pop,Columbia,-32.35,0.23,116.4,0.75,2019-04-09
Pop,Columbia,-14.82,0.81,165.88,0.7,2021-04-01
Pop,XL Recordings,-15.69,0.91,78.4,0.26,2024-08-27
Pop,Island Records,-32.99,0.06,125.53,0.71,2021-05-31
Pop,Sony Music,-31.17,0.5,158.33,0.94,2015-11-17
Pop,Columbia,-3.63,0.58,127.06,0.69,2025-06-08
Pop,Warner Music,-49.85,0.3,70.09,0.14,2020-11-29
Pop,Island Records,-50.85,0.09,178.5,0.47,2020-11-29
Pop,EMI,-19.15,0.63,119.61,0.27,2020-10-19
Pop,Universal Music,-37.96,0.71,164.65,0.92,2018-04-22
Pop,Island Records,-22.12,0.35,150.41,0.53,2019-12-08
Pop,XL Recordings,-17.18,0.74,86.84,0.07,2022-04-30
Pop,Sony Music,-8.88,0.53,124.88,0.44,2015-06-05
Pop,Columbia,-1.49,0.28,123.91,0.78,2018-08-20
Pop,Island Records,-43.89,0.45,145.07,0.91,2017-10-09
Pop,XL Recordings,-42.13,0.27,105.17,0.75,2025-10-21
Pop,Island Records,-36.39,0.97,166.43,0.11,2019-03-21
Pop,EMI,-31.76,0.37,176.6,0.74,2021-02-24
Pop,Warner Music,-18.79,0.98,115.51,0.21,2023-02-05
Pop,Sony Music,-31.81,0.56,147.61,0.17,2015-09-28
Pop,EMI,-7.66,0.77,99.77,0.27,2023-08-04
Pop,Warner Music,-39.05,0.54,124.22,0.32,2018-02-25
Pop,Island Records,-47.72,0.28,80.12,0.72,2024-11-04
Pop,Warner Music,-42.93,0.68,126.38,0.25,2019-02-05
Pop,Island Records,-18.04,0.74,104.35,0.13,2018-06-30
Pop,Sony Music,-30.18,0.63,147.45,0.38,2025-06-06
Pop,XL Recordings,-34.32,0.48,197.27,0.79,2019-06-15
Pop,Warner Music,-8.17,0.96,126.14,0.49,2015-06-18
Pop,Universal Music,-48.43,0.96,174.7,0.23,2020-10-13
Pop,Universal Music,-9.21,0.61,91.26,0.82,2017-11-30
Pop,Columbia,-41,0.03,170.71,0.36,2025-05-19
Pop,Sony Music,-13.78,0.89,155.84,0.11,2016-11-05
Pop,EMI,-33.92,0.56,134.16,0.9,2022-02-03
Pop,EMI,-47.27,0.4,172.15,0.47,2017-08-24
Pop,XL Recordings,-39.48,0.54,157.01,0.29,2019-11-22
Pop,EMI,-4.85,0.8,153.54,0.06,2018-04-22
Pop,EMI,-20.23,0.63,138.64,0.74,2020-06-18
Pop,XL Recordings,-39.48,0.77,87.47,0.51,2019-08-05
Pop,Sony Music,-22.39,0.33,78.91,0.13,2015-03-11
Pop,XL Recordings,-47.99,0.62,61.67,0.33,2019-04-22
Pop,EMI,-22.1,0.45,80.11,0.08,2017-08-27
Pop,Columbia,-40.65,0.3,88.75,0.8,2016-09-21
Pop,Sony Music,-37.92,0.81,98.18,0.3,2025-07-29
Pop,Warner Music,-45.94,0.28,192.66,0.79,2018-11-03
Pop,Island Records,-42.63,0.12,167.45,0.83,2021-04-03
Pop,Sony Music,-43.38,0.1,157.69,0.95,2019-08-20
Pop,Columbia,-41.99,0.12,173.24,0.6,2015-04-24
Pop,XL Recordings,-9.89,0.41,168.41,0.1,2022-09-22
Pop,Universal Music,-4.48,0.3,174.98,0.82,2020-09-08
Pop,Columbia,-24.94,0.57,198.61,0.68,2024-04-25
Pop,Columbia,-27.37,0.62,100.08,0.44,2016-11-07
Pop,Columbia,-6.15,0.98,137.19,0.41,2023-11-19
Pop,Universal Music,-48.16,0.04,120.61,0.91,2025-06-23
Pop,XL Recordings,-53.06,0.82,122.04,0.63,2016-10-27
Pop,XL Recordings,-9.05,0.24,197.86,0.94,2025-11-20
Pop,Warner Music,-19.05,0.17,184.96,0.7,2016-11-22
Pop,Universal Music,-47.13,0.36,150.35,0.83,2020-11-19
Pop,Warner Music,-30.85,0.05,181.05,0.92,2016-11-15
Pop,Island Records,-19.73,0.16,107.42,0.5,2016-02-09
Pop,Warner Music,-28.92,0.8,109.26,0.14,2017-03-09
Pop,Warner Music,-39.96,0.43,171.96,0.11,2015-03-22
Pop,EMI,-31.81,0.61,174.21,0.52,2023-09-20
Pop,Columbia,-45.28,0.49,78.12,0.94,2019-08-24
Pop,Sony Music,-2.09,0.03,75.51,0.88,2018-04-22
Pop,EMI,-37.76,0.31,123.97,0.57,2024-10-11
Pop,Island Records,-47.73,0.71,191.02,0.66,2015-09-17
Pop,EMI,-9.35,0.05,145.88,0.61,2021-06-04
Pop,Warner Music,-4.4,0.06,168.92,0.28,2017-08-20
Pop,XL Recordings,-51.84,0.17,79.24,0.24,2022-05-30
Pop,Universal Music,-25.23,0.09,165.35,0.5,2025-10-29
Pop,Columbia,-13.38,0.84,118.52,0.09,2023-01-22
